12544,64,147,802816,1843968,9408,118013952
3136,64,64,200704,200704,4096,12845056
784,192,576,150528,451584,110592,86704128
784,64,192,50176,150528,12288,9633792
784,96,192,75264,150528,18432,14450688
784,128,864,100352,677376,110592,86704128
784,16,192,12544,150528,3072,2408448
784,32,400,25088,313600,12800,10035200
784,64,192,50176,150528,12288,9633792
784,128,256,100352,200704,32768,25690112
784,128,256,100352,200704,32768,25690112
784,192,1152,150528,903168,221184,173408256
784,32,256,25088,200704,8192,6422528
784,96,800,75264,627200,76800,60211200
784,64,256,50176,200704,16384,12845056
196,192,480,37632,94080,92160,18063360
196,96,480,18816,94080,46080,9031680
196,208,864,40768,169344,179712,35223552
196,16,480,3136,94080,7680,1505280
196,48,400,9408,78400,19200,3763200
196,64,480,12544,94080,30720,6021120
196,160,512,31360,100352,81920,16056320
196,112,512,21952,100352,57344,11239424
196,224,1008,43904,197568,225792,44255232
196,24,512,4704,100352,12288,2408448
196,64,600,12544,117600,38400,7526400
196,64,512,12544,100352,32768,6422528
196,128,512,25088,100352,65536,12845056
196,128,512,25088,100352,65536,12845056
196,256,1152,50176,225792,294912,57802752
196,24,512,4704,100352,12288,2408448
196,64,600,12544,117600,38400,7526400
196,64,512,12544,100352,32768,6422528
196,124,512,24304,100352,63488,12443648
196,144,512,28224,100352,73728,14450688
196,288,1296,56448,254016,373248,73156608
196,32,512,6272,100352,16384,3211264
196,64,800,12544,156800,51200,10035200
196,64,512,12544,100352,32768,6422528
196,256,528,50176,103488,135168,26492928
196,160,528,31360,103488,84480,16558080
196,320,1440,62720,282240,460800,90316800
196,32,528,6272,103488,16896,3311616
196,128,800,25088,156800,102400,20070400
196,128,528,25088,103488,67584,13246464
49,256,832,12544,40768,212992,10436608
49,160,832,7840,40768,133120,6522880
49,320,1440,15680,70560,460800,22579200
49,32,832,1568,40768,26624,1304576
49,128,800,6272,39200,102400,5017600
49,128,832,6272,40768,106496,5218304
49,384,832,18816,40768,319488,15654912
49,192,832,9408,40768,159744,7827456
49,384,1728,18816,84672,663552,32514048
49,48,832,2352,40768,39936,1956864
49,128,1200,6272,58800,153600,7526400
49,128,832,6272,40768,106496,5218304