12321,96,147,1182816,1811187,14112,173873952
3025,16,96,48400,290400,1536,4646400
3025,64,16,193600,48400,1024,3097600
3025,64,144,193600,435600,9216,27878400
3025,16,128,48400,387200,2048,6195200
3025,64,16,193600,48400,1024,3097600
3025,64,144,193600,435600,9216,27878400
3025,32,128,96800,387200,4096,12390400
3025,128,32,387200,96800,4096,12390400
3025,128,288,387200,871200,36864,111513600
729,32,256,23328,186624,8192,5971968
729,128,32,93312,23328,4096,2985984
729,128,288,93312,209952,36864,26873856
729,48,256,34992,186624,12288,8957952
729,192,48,139968,34992,9216,6718464
729,192,432,139968,314928,82944,60466176
729,48,384,34992,279936,18432,13436928
729,192,48,139968,34992,9216,6718464
729,192,432,139968,314928,82944,60466176
729,64,384,46656,279936,24576,17915904
729,256,64,186624,46656,16384,11943936
729,256,576,186624,419904,147456,107495424
169,64,512,10816,86528,32768,5537792
169,256,64,43264,10816,16384,2768896
169,256,576,43264,97344,147456,24920064
169,1000,512,169000,86528,512000,86528000